2022-01-02 11:31:41,"@boAtSupport1 When will deliver? First time given me delivered date 22 dec 2021 but as the date progressed, so did the delivery date.",0,21,"Lucknow, India",isar_syed,136
2022-01-02 11:31:42,@PTI_News Barbaric.,0,89,"Sholinganallur, India",alwar2014,46257
2022-01-02 11:31:42,Dating rule number 1 : Never date someone with She/her bio. 🤡,0,1787,"Gujarat, India",imcameramonster,1232
2022-01-02 11:31:42,3. Please share as much as you can. https://t.co/oIrvrmjp8g,0,932,"New Delhi, India",IshwerSinghGo10,10920
2022-01-02 11:31:45,"Edit Photo with #Professional Photo Editor:
https://t.co/x98H7zEdel https://t.co/IbeDXBxnzz",0,9,"Ahmadabad City, India",JinsonMary,8
2022-01-02 11:31:48,Papa! (shock and laugh) emoji,0,13,"Haveli, India",dheeraj_wisdom,1223
2022-01-02 11:31:50,"AAP loosing control in Chandigarh Mayor Poll,Babla joins BJP🔴👇

https://t.co/iSYUNtezLj @ Patiala Politics https://t.co/OmkFziPFog",0,608,"Patiala, India",patialapolitics,29873
2022-01-02 11:31:54,"@I_am_myself_7 Blue blue sea, it is a mocktail",0,15935,"Bardes, India",nirmaltv,79596
2022-01-02 11:31:59,@majorirfanakbar Unlock,0,35,"Punjab, Pakistan",Bilalkh58688207,4478
2022-01-02 11:32:16,@sidragh1 @JSMurthy_123 Mouth watering...,0,343,"Bengaluru South, India",dhani_kumar,6504
2022-01-02 11:32:18,"Minor but good step... 
Let's see what is doing this ministry",0,292,"New Delhi, India",Ajaz_Humanist,1146
2022-01-02 11:32:19,Wishing You a very happy birthday to you 🎂 sir . @AlamTauquirJNU,0,184,"New Delhi, India",AInviteUInIslam,7189
2022-01-02 11:32:20,@TheOfficialSBI yono lite,0,30,"Guntur, India",AshokAsula,3298
2022-01-02 11:32:27,@Sissy79282442 Happy new year 💐🎉🎊🎈🙏🙏,0,35,"Bhilwara, India",Devkuma94933530,180
2022-01-02 11:32:28,@republic Is he back after drinking the magic potion in Rome?,0,25,"Trissur, India",kinattukara2k,4552
2022-01-02 11:32:31,"@Aafrin7866 Never, you are brave and my sister also.",0,1163,"Farrukhabad-Fatehgarh, India",PappuYa19713260,5740
2022-01-02 11:32:32,@Gabby_ucm @cigar150 Excellent scenery. https://t.co/6LuacYd8IK,0,932,"New Delhi, India",IshwerSinghGo10,10921
2022-01-02 11:32:35,Just posted a photo @ The Perfect Location https://t.co/JNYsSMvDlU,0,77,"Faridabad, India",DRFbydevpanwar,1350
2022-01-02 11:32:38,@ranahusaintahir need your assistance please.,0,830,"Rawalpindi, Pakistan",FAIZULLAHKTK2,3336
2022-01-02 11:32:38,@TheRock Black Adam https://t.co/Hs6oy31KCa,0,2,"Kolkata, India",uimam3003,158
2022-01-02 11:32:39,#Highly happy guys https://t.co/ygBrJlwbmy,0,2,"Jokihat, India",MazharA96854382,5
2022-01-02 11:32:39,He was carrying this placard with him. https://t.co/X4KSR3xgvR,0,388,"Varanasi, India",AdityaPatward12,3218
2022-01-02 11:32:41,A delightful conversation between PM Modi and Uttar Pradesh FPO farmer...Do watch! https://t.co/gTyN4HwVwa,0,112,"Ahmadabad City, India",JigneshShah940,22142
2022-01-02 11:32:42,@DrMRaviIPS1 Very Best Wishes Ji. Hope Office will Shift to Own Premises Soon. https://t.co/rhz0IactOO,0,1040,"Fort Tondiarpet, India",BjpSundar,120761
2022-01-02 11:32:43,We have the power to reach our destiny https://t.co/1VhRcfDYOV,0,9,"Dehra Dun Rural, India",Neerajwellness,493
2022-01-02 11:32:44,@DeepikaPFC @SL_Deepika Beautiful,0,4,"Anand, India",ShashikantMacw6,135
2022-01-02 11:32:45,Just posted a photo @ Worldwide https://t.co/yyoxxTAxoi,0,158,"Saidapet, India",CarolCeeCeeRic1,9274
2022-01-02 11:32:49,@chitaglorya__ @AxelPromotes @marupok_si_me @ctphmoon Wish me luck ✅💖💖🙏,0,67,"Dacca, Bangladesh",HDHridoy441,9518
2022-01-02 11:32:51,@baxirahul @DoctorLFC Monthly??,0,1856,"Pune, India",upratap09,118098
2022-01-02 11:32:52,it is seen when girl do fir in testing police take no action the teasers,0,4,"Varanasi, India",AgrawakDilip,4466
2022-01-02 11:32:56,With family 😋❤️ https://t.co/7XmS20kPcN,0,1354,Hotel Tulips Grand,RafiSk9966,61363
2022-01-02 11:33:02,"@nirmaltv Nevermind, let's meet when you come to Delhi next time 👊👍",0,64630,"Sasashti, India",abhishek,59448
2022-01-02 11:33:05,@see__yaa__ A 5 ft baby. Wife just sounds so serious.!  I want fun not stress.,0,78,"Lahore, Pakistan",faimohz,541
2022-01-02 11:33:07,@JoshiPralhad Sir your sector are doing very good job for strong econmy thank you sir,0,6,"Bhubaneshwar, India",AnakarBehera3,39
2022-01-02 11:33:10,@MyAnpanman07 @ramlamughal_ 😍🎊 you deserve it!!,0,6805,Sri Lanka,joonie_bean,9556
2022-01-02 11:33:12,"Brand ambassador of ""Fit India"" Movement..!! @narendramodi ji
Our Inspiration ❤️
@PMOIndia https://t.co/kznNqnDcYK",0,17505,"Bhopal, India",anshultiwaribjp,9588
2022-01-02 11:33:16,@sincerely_epic Best drama master,0,343,"Bengaluru South, India",dhani_kumar,6505
2022-01-02 11:33:18,"Best Dollar Bay Sell Website In Bangladesh
Link: https://t.co/6zAaTA5vQG",0,1,"Rajshahi, Bangladesh",BDWorkerFk,29
2022-01-02 11:33:18,@who_careshhh Good for you❤️,0,1607,"Himachal Pradesh, India",Junejaaa_08,10816
2022-01-02 11:33:20,@Sissy79282442 Nice pic,0,35,"Bhilwara, India",Devkuma94933530,181
2022-01-02 11:33:22,Release apudu Anna😟RRR Release chesentha varaku no Party'come Fast Anna 😔😔😔 https://t.co/HCAksJHmsG,0,4,India,BanjaraNv,18
2022-01-02 11:33:23,Happy new year 2022 https://t.co/DMExmPZBBb,0,1,"Dhaka, Bangladesh",MdRayha49792863,12
2022-01-02 11:33:24,@IndiaTales7 Which place this,0,130,"Sholinganallur, India",KrishSoundarRa1,1743
2022-01-02 11:33:25,@anandsinha Happy New Year 😄,0,1490,"New Delhi, India",sumatweet,23613
2022-01-02 11:33:29,@muniba_mazari Keep smiling 🤗❣️,0,655,"Lahore, Pakistan",hafiz_alimiraj,13465
2022-01-02 11:33:31,@Sissy79282442 Nice pic,0,35,"Bhilwara, India",Devkuma94933530,182
2022-01-02 11:33:35,Not me looking after everyone in my life but the one time i need help it’s so quiet 😂,0,191,"Sindh, Pakistan",_aishoe_,10259
2022-01-02 11:33:35,@WSJopinion Gift of freedom that  democracy bestows on all equally hurts its foundations when misused by those who believe mywayonlyway,0,11,"Vododara, India",EmpathyInnovate,2593
2022-01-02 11:33:41,@PiyuNair He scammed NaMo haters... So now the victims don't know if they have to like this Modi hater or hate the Modi hater ..,0,4283,"Bengaluru, India",ajayacharya,47997
2022-01-02 11:33:41,@mla_riya @_garrywalia @_Ramholkar @AadiJournalist @MDIA_1 follow to back follow 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🎁🎁🇮🇳🎁🎁🇮🇳🎁🎁 https://t.co/qfUTtPRcyu,0,170,"Hisar, India",cds_kumar,377
2022-01-02 11:33:42,Beast Mode ✌️ https://t.co/yvm7VM8PgM,0,44,"Pondicherry, India",karthikrajini96,128
2022-01-02 11:33:43,"Parents will reject everything and then say ""kabhi kisi cheez ke liye manah kiya hai tumhen?"".",0,1028,"Pardi, India",voguestory,6388
2022-01-02 11:33:43,@JakeraChoudhury Take care mam,0,24,"Mandvi, India",Alimanek5,1797
2022-01-02 11:33:44,@Oliveresuana Won't play him anymore and will out him in the @Transfermarkt,0,104,"Kerala, India",BensonAntony7,49
2022-01-02 11:33:47,@DollarAstro @ForzaNft Good luck,0,67,"Dacca, Bangladesh",HDHridoy441,9526
2022-01-02 11:33:47,"@JThakers @itsmetejasswi Yes.
She is multi-talented girl

REIGN OF TEJASSWI PRAKASH",0,21,"Uttaranchal, India",joshiravi173,8732
2022-01-02 11:33:50,@republic Absurd.,0,89,"Sholinganallur, India",alwar2014,46261
2022-01-02 11:33:51,Belated Happy Birthday @raiamit123 https://t.co/yEaUJQJ0Rc,0,355,Level Seven,ankur_2809,2527
2022-01-02 11:33:55,"@iam_Papakipari SUNDAY BHI,  🤣🤣🤣🤣🤣",0,3,"Kapurthala, India",RaviRP98394125,37
2022-01-02 11:33:56,@LaxmiUpadhyay13 good evening Laxmi Upadhyay mem.,0,12,"Rajasthan, India",Hanuman59757378,1737
2022-01-02 11:33:59,@snitin315 I m also seeking job in bangalore,0,2,"Mohali, India",sainialisha02,6
2022-01-02 11:34:05,Wow. Slept 3 hours straight. Knocked out. How a Sunday should be spent.,0,2978,"Noida, India",dipeshdutt,41669
2022-01-02 11:34:06,"Just posted a photo @ Vadodara, Gujarat, India https://t.co/MFC0YohZVy",0,4,"Vododara, India",JayminShah_,33
2022-01-02 11:34:12,Distribution of Rusk under project Anna Anandam on Ist day of 2021 to 200 beneficiaries in Varanasi https://t.co/AiyGQfJGWf,0,316,"Haveli, India",RajeevV03960221,738
2022-01-02 11:34:12,@chatrapolice @JharkhandPolice Thank you❤❤,0,18,"Malegaon, India",IshwarKumarYa15,166
2022-01-02 11:34:12,Want to see again....soon🥲 https://t.co/nptjQ3lkj5,0,71,"Punjab, Pakistan",BabaR_AsiF_Hasi,587
2022-01-02 11:34:14,"@integrator_aj Eco resort short of Nameri, ahead of Tezpur in Assam✨",0,787,"Tezpur Rural, India",anujchat,10494
2022-01-02 11:34:22,"Released...!
https://t.co/Fr2ZZQtvHw",0,2,"Shirdi, India",RohitRsb_,36
2022-01-02 11:34:24,@mla_riya @_garrywalia @_Ramholkar @AadiJournalist @MDIA_1 Follow back follow https://t.co/mqLfBFTDCW,0,171,"Hisar, India",cds_kumar,378
2022-01-02 11:34:27,@Bikashkkp Wish you a happy new year 2022. Please share as much as you can. https://t.co/HIbRQ5qBF5,0,932,"New Delhi, India",IshwerSinghGo10,10922
2022-01-02 11:34:28,Just posted a photo @ India https://t.co/7MXzAePwga,0,103,"Maharashtra, India",ShwetaTarot,1182
2022-01-02 11:34:35,@aknaivli @Bajaj_Finance Is this a warning or an threatening message,0,7,"Haveli, India",n_manojj,443
2022-01-02 11:34:36,@TheSumit97 @AcharyaManas5 I think aap woh Manas and mai Manas ke bichmai confuse ho gaye ho 😂,0,499,"Uluberiya, India",BoseStabok,9792
2022-01-02 11:34:37,3. Please share as much as you can. https://t.co/yja8awayxX,0,932,"New Delhi, India",IshwerSinghGo10,10924
2022-01-02 11:34:39,Beautiful time of day for sunlight therapy but no substitute for my usual Sunday walk. https://t.co/SbL7X6eKXR,0,35675,"Hyderabad, India",Andrew007Uk,56576
2022-01-02 11:34:40,@KWecare @rupagulab It is the Q of survival of the India we have grown up in.,0,2048,"Mirik, India",nnojha,26750
2022-01-02 11:34:42,That’s a giant chocobar!,0,277,"Bengaluru South, India",arunganesh1203,7692
