2022-01-23 11:40:30,"@Rash_yam Kr
WORTHY WINNER RASHAMI",0,23,"New Delhi, India",Piya139931259,785
2022-01-23 11:40:32,"@nochuadore Me right now: 
👁👄👁",0,155,"Assam, India",Jiminschickue,17387
2022-01-23 11:40:33,@VootSelect @MaheshNBhatt @PushpdeepBhardw @Amala_ams Heart touching web series 😍😍👍👍👍👍,0,15,"Shrirampur, India",DhirajS10659146,26
2022-01-23 11:40:37,Golden age 20 years 23/01/2022 https://t.co/GiGmnf4asI,0,0,Ludhiana,AdityaGautam143,1
2022-01-23 11:40:39,@Jksoniias @UNFPAIndia @UNICEFIndia @MoHFW_INDIA @WHO @COVIDNewsByMIB @Vaccinate4Life Congratulations sir.... 💐,0,1282,"नागौर, भारत",RamTandi1,5348
2022-01-23 11:40:41,"@Rash_yam Loved
WORTHY WINNER RASHAMI",0,23,"New Delhi, India",Piya139931259,786
2022-01-23 11:40:42,"https://t.co/yolsaDmzwR

#HijabisOurRight  must watch and share",0,420,"New Delhi, India",SyedSahilNaqvi3,465
2022-01-23 11:40:43,"@Polly35699124 @reece_dinsdale @NadineDorries @trussliz and Patel, Keagan, Whatley, Coffey",0,1194,"Mumbai, India",Cornishmaninex1,5107
2022-01-23 11:40:43,@ActressTanya Very hot 🔥 https://t.co/oD8IPeZg6U,0,22,"Patna City Outer, India",Sandeep40714355,49
2022-01-23 11:40:43,@UdhavThackeray @AUThackeray  please allot us land opposite this Mazar to construct a temple.#Shame https://t.co/CSwVPUd18r,0,230,"Mumbai, India",IamForBharat,19533
2022-01-23 11:40:48,Would you tolerate a person with a God complex but who does good things?,0,8,"Nashik, India",Pratham6923,350
2022-01-23 11:40:50,"@Rash_yam Ok
WORTHY WINNER RASHAMI",0,23,"New Delhi, India",Piya139931259,787
2022-01-23 11:40:51,@AsadAToor Prayers for Garfield,0,4800,"Islamabad, Pakistan",ASY53,26668
2022-01-23 11:40:57,"@Rash_yam Pp
WORTHY WINNER RASHAMI",0,23,"New Delhi, India",Piya139931259,788
2022-01-23 11:40:58,Do read and follow https://t.co/ak66alwyQ7,0,107,"Greater Faridabad, India",sef_ngo,369
2022-01-23 11:41:03,"A fantastic century !!☺️
#quintondekock 
#INDvSA",0,2334,Nepal,manu369r,14985
2022-01-23 11:41:09,"@Rash_yam We doing
WORTHY WINNER RASHAMI",0,23,"New Delhi, India",Piya139931259,789
2022-01-23 11:41:14,"@odradesh If this idea is not self evident, then no one can transmit the same to you. Indeed the whole nation is now in synergy about it. 🇮🇳",0,7426,"Chennai, India",GautamDesiraju,6007
2022-01-23 11:41:16,"Absolutely 100% well deserving 👏🏻 🙌 👍🏻 
#Loserseason2 now streaming only on #ZEE5 
#Loser",0,5783,"Rajendra Nagar, India",ActorShashank,5117
2022-01-23 11:41:16,"@Rash_yam Ery
WORTHY WINNER RASHAMI",0,23,"New Delhi, India",Piya139931259,790
2022-01-23 11:41:17,"🖤🖤🖤🖤🖤 #metrogrammed #metrolucknow @ Lucknow, Uttar Pradesh https://t.co/ckb51zoHOo",0,83,"Lucknow, India",Mrk_Sandeep1,1546
2022-01-23 11:41:18,@JioCare jio network down down,0,0,"Orissa, India",ShibanandaPra18,40
2022-01-23 11:41:20,@discord I hope u all stat safe cuz covid still increasing 💪🤞,0,76,"Nalagarh, India",abhirajput7575,631
2022-01-23 11:41:20,"@PPatel108 Simply following Modi
successful model in Center. 
Blame not him.",0,8,"Bengaluru South, India",shivjiramgupta,126120
2022-01-23 11:41:23,@DrSarahAlam What a handwriting? 😀,0,3195,"Mumbai, India",sandeepvarma15,36769
2022-01-23 11:41:24,Happy birthday lokesh anna https://t.co/cXUlB0X7V5,0,71,"Chipurupalle, India",IdadasuSrinu,82
2022-01-23 11:41:25,"Best comedy video of the year
https://t.co/pSGhpxhJpc",0,30,"Palia Kalan, India",MuqeemShadab,384
2022-01-23 11:41:28,@PapaPSusheeela Thank You!!,0,40,"Bengaluru, India",Anispiice,969
2022-01-23 11:41:30,@safeenafirdausi I am in https://t.co/zNAf0EetPR,0,0,"Assam, India",AwalAbd02366318,120
2022-01-23 11:41:32,"Shimogga Blood Donors🩸
https://t.co/JUERQTazdO
#blooddonorshivamogga https://t.co/w9XeSs3MRm",0,1,"Shimoga, India",Karthik61210101,34
2022-01-23 11:41:34,@Apsararani4 Grand,0,8,"Bengaluru South, India",shivjiramgupta,126121
2022-01-23 11:41:36,"@BittuTuFanii Wonderful
Jai shree ram",0,161,"New Delhi, India",rakeshkhosla,8377
